timestamp,flow_id,community_id,src_ip,src_port,dest_ip,dest_port,proto,app_proto,flow_start,flow_end,flow_age,flow_state,flow_reason,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,pkts_total,bytes_total,duration,bps,pps,bytes_ratio_ts_over_tc,pkts_ratio_ts_over_tc,avg_bytes_per_pkt_ts,avg_bytes_per_pkt_tc,is_tcp,is_udp,is_icmp
2025-10-18T03:56:34.599041+0200,2187959795860686,,192.168.100.62,52733,192.168.100.1,53,UDP,dns,2025-10-18T03:58:23.116208+0200,2025-10-18T03:58:23.155376+0200,0.0,established,shutdown,1,1,106,180,2,286,0.039168,7301.879085,51.062092,0.588889,1.0,106.0,180.0,0,1,0
2025-10-18T03:56:34.599041+0200,1380146224383951,,192.168.100.29,62991,239.255.255.250,1900,UDP,sip,2025-10-18T03:57:08.321340+0200,2025-10-18T03:57:08.321340+0200,0.0,new,shutdown,1,0,340,0,1,340,0.0,340000000000.0,1000000000.0,340.0,1.0,340.0,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,433530340264015,,192.168.100.61,5353,224.0.0.251,5353,UDP,mdns,2025-10-18T03:57:21.363083+0200,2025-10-18T03:57:23.176664+0200,2.0,new,shutdown,8,0,1573,0,8,1573,1.813581,867.344773,4.411162,1573.0,8.0,196.625,0.0,0,1,0
2025-10-18T03:56:34.599041+0200,1709366938192345,,192.168.100.62,54169,192.168.100.1,53,UDP,dns,2025-10-18T03:58:22.987817+0200,2025-10-18T03:58:23.014710+0200,1.0,established,shutdown,1,1,80,388,2,468,0.026893,17402.297996,74.368795,0.206186,1.0,80.0,388.0,0,1,0
2025-10-18T03:56:34.599041+0200,1905742556777362,,192.168.100.62,42177,192.168.100.1,53,UDP,dns,2025-10-18T03:58:06.509251+0200,2025-10-18T03:58:06.527068+0200,0.0,established,shutdown,1,1,114,166,2,280,0.017817,15715.328057,112.252343,0.686747,1.0,114.0,166.0,0,1,0
2025-10-18T03:56:34.599041+0200,637845462011064,,192.168.100.62,55909,192.168.100.1,53,UDP,dns,2025-10-18T03:58:02.148509+0200,2025-10-18T03:58:02.156618+0200,0.0,established,shutdown,1,1,100,292,2,392,0.008109,48341.349118,246.639536,0.342466,1.0,100.0,292.0,0,1,0
2025-10-18T03:56:34.599041+0200,989495658368655,,192.168.100.62,39037,192.168.100.1,53,UDP,dns,2025-10-18T03:58:19.623600+0200,2025-10-18T03:58:19.635732+0200,0.0,established,shutdown,1,1,96,161,2,257,0.012132,21183.646555,164.853281,0.596273,1.0,96.0,161.0,0,1,0
2025-10-18T03:56:34.599041+0200,1045583888667326,,192.168.100.62,35597,192.168.100.1,53,UDP,dns,2025-10-18T03:58:19.636659+0200,2025-10-18T03:58:19.640550+0200,0.0,established,shutdown,1,1,106,180,2,286,0.003891,73502.955538,514.006682,0.588889,1.0,106.0,180.0,0,1,0
2025-10-18T03:56:34.599041+0200,2011707955040993,,192.168.100.62,46052,192.168.100.1,53,UDP,dns,2025-10-18T03:58:39.599459+0200,2025-10-18T03:58:39.606552+0200,0.0,established,shutdown,1,1,101,117,2,218,0.007093,30734.526998,281.968138,0.863248,1.0,101.0,117.0,0,1,0
2025-10-18T03:56:34.599041+0200,2124964134016309,,2a02:2f04:e104:3f00:2370:d47c:4774:d134,42596,2a02:26f0:9c00:0000:0000:0000:684c:dc33,443,TCP,,2025-10-18T03:58:23.101540+0200,2025-10-18T03:58:37.625219+0200,14.0,new,shutdown,425,1656,41958,2383772,2081,2425730,14.523679,167018.97639,143.283255,0.017602,0.256643,98.724706,1439.475845,1,0,0
